Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
167,0.5085641757664245,119,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
169,0.9936200975862238,120,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - It Takes a Village,4000 W Division St ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
170,0.5085642,121,CPS_Early_Childhood_Portal_scrape.csv, Grant Creative Learning Center - Grant Day Care Center,4025 S Drexel St ,,2858440,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
171,0.5085641757664245,122,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - New Hope / Salvation Army,4255 W Division St ,,7224908,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
173,0.5085641757664245,123,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
175,0.7396373706591608,124,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
176,0.5085641757664245,125,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Maggie Drummond Day Care,4301 S Wabash Ave ,,3738200,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
178,0.5085641757664245,126,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - King,4314 S Cottage Grove Ave ,,7472310,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
179,0.5085641757664245,127,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Leclaire-Ryder Day Care / Hull House,4410 S Laporte Ave ,,7675170,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
181,0.5085641757664245,128,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Kiddy Kare Learning Ctr,4444 S Kedzie Ave ,,2476642,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
183,0.5085641757664245,129,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
187,0.5085641757664245,130,CPS_Early_Childhood_Portal_scrape.csv, St. Paul Church of God - Chaney Ford Child Care Center,4526 S Wabash Ave ,,2858721,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
188,0.5085641757664245,131,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
188,0.5085641757664245,132,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Roseland / CYC,461 E 111th St ,,4684405,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
190,0.5085641757664245,133,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Just For You,4647 W Washington Blvd ,,6268655,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
191,0.5085641757664245,134,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Community Development,4650 W Madison St ,,6268655,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
193,0.5085641757664245,135,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
194,0.5085641757664245,136,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
196,0.5085641757664245,137,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Joseph,4800 S Paulina St ,,9272524,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
198,0.5085641757664245,138,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Winthrop Children's Center / LSSI,4848 N Winthrop Ave ,,8783210,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
202,0.5085641757664245,139,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House East,4910 S Dr. Martin Luther King Dr ,,3732083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
203,0.5085641757664245,140,CPS_Early_Childhood_Portal_scrape.csv, Healing Temple - Healing Temple,4941 W Chicago Ave ,,2876964,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
205,0.5085641757664245,141,CPS_Early_Childhood_Portal_scrape.csv, Appeal for Charities and Goodwill - Appeal for Charities,50 W 71st St ,,6515400,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
207,0.5085641757664245,142,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Columbus Park / Salvation Army,500 S Central Ave ,,9214162,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
210,0.5085641757664245,143,CPS_Early_Childhood_Portal_scrape.csv," Douglass-Tubman Youth Ministries,Inc. - Douglass-Tubman Child Development Center",5010 W Chicago Ave ,,6266581,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
212,0.5085642,144,CPS_Early_Childhood_Portal_scrape.csv, Wayman Day Care Center - Wayman Day Care,511 W Elm St ,,9432120,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
213,0.5085641757664245,145,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Head Start Center-Kimball,5121 N Kimball Ave ,,5095657,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
215,0.9362660448785866,146,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 5 Pulaski,5160 S Pulaski RD ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
217,0.5085641757664245,147,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Trinity United,532 W 95th St ,,4883511,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
218,0.5085641757664245,148,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Grace Mission,5332 S Western Ave ,,4761990,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
220,0.5855938370274231,149,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House South,5401 S Wentworth Ave ,,4513400,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
221,0.9936200975862238,150,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
222,0.9215786376201557,151,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Tiny Town for Tots,5654 W Division St ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
223,0.7014783406621847,152,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - St. John Greater Holy Temple,5701 W Midway Park ,,9480094,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
224,0.9049227,153,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - Blanca Alatorre,5738 S KENNETH AVE ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
225,0.5085641757664245,154,CPS_Early_Childhood_Portal_scrape.csv," Trinity Resources Unlimited, Inc. - Hope for Youth",5900 W Iowa St ,,6260323,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
227,0.5085642,155,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Learners,5923 W 63rd St ,,5815541,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
228,0.5085641757664245,156,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Onward Neighborhood House,600 N Leavitt St ,,6666726,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
231,0.9936200975862238,157,CPS_Early_Childhood_Portal_scrape.csv," Heartland Alliance for Human Needs & Rights - Heartland Human Care Services, Inc",615 W Wellington Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
232,0.5085641757664245,158,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Washington Park South Learning Center,6225 S Wabash Ave ,,6672065,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
233,0.5085641757664245,159,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - Yancey,6245 S Wabash Ave ,,3634733,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
234,0.5085641757664245,160,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Kidz Colony,6287 S Archer Ave ,,7678522,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
236,0.5085641757664245,161,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Side YMCA,6330 S Stony Island Ave ,,9470700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
238,0.9936200975862238,162,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 3 Pulaski,6401 S Pulaski RD ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
240,0.5085641757664245,163,CPS_Early_Childhood_Portal_scrape.csv, Woodlawn A.M.E. Church - Woodlawn A.M.E.,6456 S Evans Ave ,,6671402,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
243,0.5085641757664245,164,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Kennedy-King College,6800 S Wentworth Ave ,,5533475,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
244,0.5085642,165,CPS_Early_Childhood_Portal_scrape.csv, Family Rescue - Ridgeland Head Start,6824 S Ridgeland Ave ,,6671073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
245,0.5085641757664245,166,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Dr. Denton J. Brooks Center,6921 S Stony Island Ave ,,9552818,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
247,0.5085641757664245,167,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - Roseland,7 E 119th St ,,2647632,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
247,0.5085641757664245,168,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - Roseland,7 E 119th St ,,2647632,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
249,0.5085641757664245,169,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA,7 N Homan Ave ,,2653900,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
253,0.5085641757664245,170,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Rogers Park,7059 N Greenview Ave ,,2745477,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
255,0.9864874468876973,171,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Little Hands,7146 S Ashland Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
256,0.5085641757664245,172,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Howard,7222 S Exchange Ave ,,2219711,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
880,1.0,173,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Orr High School non-cys funded,730 N Pulaski Rd ,,8261090,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
258,0.5085642,174,CPS_Early_Childhood_Portal_scrape.csv, South Shore United Methodist - South Shore United,7350 S Jeffery Blvd ,,3244430,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
259,0.5739529475483574,175,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Nia Family Center,744 N Monticello Ave ,,8266971,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
260,0.5085641757664245,176,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area Community Center,7510 N Ashland Ave ,,7647610,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
261,0.5085641757664245,177,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Rebecca K. Crown / CYC,7601 S Phillips Ave ,,6481550,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
263,0.5085641757664245,178,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area,7638 N Paulina Ave ,,3813652,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
881,1.0,179,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - Englewood,7928 S Ashland Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
264,0.5085641757664245,180,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Wright Renaissance,7939 S Western Ave ,,4768805,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
266,0.5085641757664245,181,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Tiny Tots Villa,8128 S Dr. Martin Luther King Dr ,,4836251,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
268,0.5085641757664245,182,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - New Pisgah,8130 S Racine Ave ,,8735392,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
882,1.0,183,CPS_Early_Childhood_Portal_scrape.csv, Human Resources Development Institute - Human Resources Development Institute,8151 S Western Ave ,,8631145,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
270,0.5085641757664245,184,CPS_Early_Childhood_Portal_scrape.csv, South Central Community Services - South Central Community Services,8316 S Ellis Ave ,,4830900,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
271,0.5085641757664245,185,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - South Harper Montessori,8358 S Stony Island Ave ,,7340375,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
273,0.5085641757664245,186,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Lakeshore,850 W Eastwood Ave ,,2719403,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
275,0.5085641757664245,187,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - North Kenwood Day Care Center,857 E Pershing Rd ,,2682223,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
277,0.5085641757664245,188,CPS_Early_Childhood_Portal_scrape.csv, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
279,0.5085642,189,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Bronislava,8716 S Colfax Ave ,,9337676,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
280,0.5085641757664245,190,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe,9129 S Burley Ave ,,9785320,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
883,1.0,191,CPS_Early_Childhood_Portal_scrape.csv, Haymarket Center - Haymarket Center,932 W Washington Blvd ,,2267984,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
281,0.5085641757664245,192,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Altgeld Gardens I,941 E 132nd Pl ,,4683055,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
281,0.5085641757664245,193,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Altgeld Gardens I,941 E 132nd Pl ,,4683055,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
884,1.0,194,CPS_Early_Childhood_Portal_scrape.csv, The Woodlawn Organization - T.W.O. Early Child Development,950 E 61ST St ,,2885840,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
885,1.0,195,CPS_Early_Childhood_Portal_scrape.csv, Human Resources Development Institute - Donna Randle,9634 S CHAPPEL AVE ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
282,0.5085641757664245,196,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Dorothy Gautreaux / CYC,975 E 132nd St ,,2911000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
282,0.5085641757664245,197,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Dorothy Gautreaux / CYC,975 E 132nd St ,,2911000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,
886,1.0,198,CPS_Early_Childhood_Portal_scrape.csv, Joyner CPC,1315 S. Blue Island ,,5347903,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
559,0.5085641757664245,199,CPS_Early_Childhood_Portal_scrape.csv, Von Humboldt CPC,1345 N. Rockwell ,,5344668,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
284,0.5085641757664245,200,CPS_Early_Childhood_Portal_scrape.csv, Herzl CPC,1401 S. Hamlin ,,5341751,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
284,0.5085641757664245,201,CPS_Early_Childhood_Portal_scrape.csv, Herzl CPC,1401 S. Hamlin ,,5341751,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
285,0.5085641757664245,202,CPS_Early_Childhood_Portal_scrape.csv, Ferguson CPC,1420 N. Hudson ,,5348580,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
286,0.5085641757664245,203,CPS_Early_Childhood_Portal_scrape.csv, Parker CPC,328 W. 69Th ,,5353853,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
287,0.5085642,204,CPS_Early_Childhood_Portal_scrape.csv, Delano CPC,3905 W. Wilcox ,,5346450,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
288,0.5085641757664245,205,CPS_Early_Childhood_Portal_scrape.csv, Hansberry CPC,4055 W. Arthington ,,5346931,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
288,0.5085641757664245,206,CPS_Early_Childhood_Portal_scrape.csv, Hansberry CPC,4055 W. Arthington ,,5346931,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
887,1.0,207,CPS_Early_Childhood_Portal_scrape.csv, Cole CPC,412 S. Keeler ,,5346857,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
290,0.87014586,208,CPS_Early_Childhood_Portal_scrape.csv, Woodson South CPC,4511 S. Evans Ave ,,5351822,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
291,0.5085641757664245,209,CPS_Early_Childhood_Portal_scrape.csv, Overton CPC,4935 S. Indiana ,,5351811,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
888,1.0,210,CPS_Early_Childhood_Portal_scrape.csv, Beasley CPC,5165 S. State St ,,5351772,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
292,0.5085641757664245,211,CPS_Early_Childhood_Portal_scrape.csv, Dewey CPC,638 W. 54Th Pl. ,,5351671,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
293,0.5085641757664245,212,CPS_Early_Childhood_Portal_scrape.csv, Wheatley CPC,902 E. 133rd Pl ,,5355718,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
293,0.5085641757664245,213,CPS_Early_Childhood_Portal_scrape.csv, Wheatley CPC,902 E. 133rd Pl ,,5355718,,Child Parent Center,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
889,1.0,214,CPS_Early_Childhood_Portal_scrape.csv, V & J Day Care Center,1 E. 113th St. ,,7853940,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
1,0.5085641757664245,215,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army Temple,1 N. Ogden ,,2262649,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
890,1.0,216,CPS_Early_Childhood_Portal_scrape.csv, National Louis University-Dr. Effie O. Ellis Head Start,10 S. Kedzie ,,5339011,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
891,1.0,217,CPS_Early_Childhood_Portal_scrape.csv, City Colleges Olive-Harvey CDC,10001 S. Woodlawn ,,2916315,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
892,1.0,218,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals - Gilchrist Marchman,1001 W. Roosevelt Rd ,,4927402,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
893,1.0,219,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association Edgewater/Uptown,1020 W. Bryn Mawr ,,4695626,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
894,1.0,220,CPS_Early_Childhood_Portal_scrape.csv," Montessori Academy and Association, Inc. 2",10232 S. Halsted St. ,,2331100,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
895,1.0,221,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Mary of the Lake,1026 W. Buena Ave. ,,2810018,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
405,0.5085641757664245,222,CPS_Early_Childhood_Portal_scrape.csv, Small Stride Academy,10317 S. Western ,,2390040,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
896,1.0,223,CPS_Early_Childhood_Portal_scrape.csv, Loyola University Chicago,1052 W. Loyola Ave ,,5083440,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
897,1.0,224,CPS_Early_Childhood_Portal_scrape.csv, Children?s Developmental Institute MP,10928 S. Halsted St. ,,9950600,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
898,1.0,225,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities - Cordi-Marian,1100 S. May Street ,,6663787,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
899,1.0,226,CPS_Early_Childhood_Portal_scrape.csv," Montessori Academy and Association, Inc. 1",11025 S. Halsted St. ,,4680033,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
900,1.0,227,CPS_Early_Childhood_Portal_scrape.csv," Kids Count Too Daycare, Preschool and Kindergarten-Kids Count Too Daycare - Englewo",1106-1108 W. 63rd St. ,,4767714,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
14,0.9155165007790289,228,CPS_Early_Childhood_Portal_scrape.csv, Thresholds Mothers? Project,1110 W. Belmont ,,,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
901,1.0,229,CPS_Early_Childhood_Portal_scrape.csv, North Kenwood/Oakland Charter,1119 E. 46th St. ,,5362399,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
902,1.0,230,CPS_Early_Childhood_Portal_scrape.csv, Bethel New Life Molade CDC,1120 N. Lamon ,,6267760,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
903,1.0,231,CPS_Early_Childhood_Portal_scrape.csv, LEARN Charter School,1132 S. Homan ,,8266330,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
904,1.0,232,CPS_Early_Childhood_Portal_scrape.csv, Lots of Love Preschool Academy,1139 W. 79th St. ,,2091989,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
905,1.0,233,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Roseland,11410 S. Edbrooke ,,4681918,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
906,1.0,234,CPS_Early_Childhood_Portal_scrape.csv, Imani Children's Academy,11443 S. Halsted ,,6609667,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
